,Business day,Connection point EAN,Connection point Name,Market Party Name,PTE (15min),PTE Start time,Prognosis [MW] (DA),Prognosis [MW] (ID),Realised [MW]
345,8/9/2020,999999999999999000,CONN B3,MP B,58,14:15,8,9,4
346,8/9/2020,999999999999999000,CONN B3,MP B,59,14:30,9,10,-2
347,8/9/2020,999999999999999000,CONN B3,MP B,60,14:45,5,4,-2
348,8/9/2020,999999999999999000,CONN B3,MP B,61,15:00,-8,-8,-2
349,8/9/2020,999999999999999000,CONN B3,MP B,62,15:15,9,8,14
350,8/9/2020,999999999999999000,CONN B3,MP B,63,15:30,10,11,-18
351,8/9/2020,999999999999999000,CONN B3,MP B,64,15:45,4,3,10
352,8/9/2020,999999999999999000,CONN B3,MP B,65,16:00,-5,-5,9
353,8/9/2020,999999999999999000,CONN B3,MP B,66,16:15,-5,-6,-14
354,8/9/2020,999999999999999000,CONN B3,MP B,67,16:30,5,6,10
355,8/9/2020,999999999999999000,CONN B3,MP B,68,16:45,-3,-4,-5
356,8/9/2020,999999999999999000,CONN B3,MP B,69,17:00,8,9,-1
357,8/9/2020,999999999999999000,CONN B3,MP B,70,17:15,-9,-9,18
358,8/9/2020,999999999999999000,CONN B3,MP B,71,17:30,3,3,14
359,8/9/2020,999999999999999000,CONN B3,MP B,72,17:45,3,3,1
360,8/9/2020,999999999999999000,CONN B3,MP B,73,18:00,4,3,14
361,8/9/2020,999999999999999000,CONN B3,MP B,74,18:15,4,3,20
362,8/9/2020,999999999999999000,CONN B3,MP B,75,18:30,10,9,-19
363,8/9/2020,999999999999999000,CONN B3,MP B,76,18:45,3,3,-9
364,8/9/2020,999999999999999000,CONN B3,MP B,77,19:00,-7,-7,-2
365,8/9/2020,999999999999999000,CONN B3,MP B,78,19:15,-9,-10,-18
366,8/9/2020,999999999999999000,CONN B3,MP B,79,19:30,-4,-3,-12
367,8/9/2020,999999999999999000,CONN B3,MP B,80,19:45,-5,-6,4
368,8/9/2020,999999999999999000,CONN B3,MP B,81,20:00,10,10,-1
369,8/9/2020,999999999999999000,CONN B3,MP B,82,20:15,-4,-5,-2
370,8/9/2020,999999999999999000,CONN B3,MP B,83,20:30,7,6,-14
371,8/9/2020,999999999999999000,CONN B3,MP B,84,20:45,4,5,15
372,8/9/2020,999999999999999000,CONN B3,MP B,85,21:00,1,1,8
373,8/9/2020,999999999999999000,CONN B3,MP B,86,21:15,-7,-7,-19
374,8/9/2020,999999999999999000,CONN B3,MP B,87,21:30,-8,-7,4
375,8/9/2020,999999999999999000,CONN B3,MP B,88,21:45,-5,-5,-3
376,8/9/2020,999999999999999000,CONN B3,MP B,89,22:00,-2,-3,-7
377,8/9/2020,999999999999999000,CONN B3,MP B,90,22:15,7,7,14
378,8/9/2020,999999999999999000,CONN B3,MP B,91,22:30,10,11,1
379,8/9/2020,999999999999999000,CONN B3,MP B,92,22:45,-9,-8,4
380,8/9/2020,999999999999999000,CONN B3,MP B,93,23:00,7,7,-6
381,8/9/2020,999999999999999000,CONN B3,MP B,94,23:15,3,4,7
382,8/9/2020,999999999999999000,CONN B3,MP B,95,23:30,-4,-4,-20
383,8/9/2020,999999999999999000,CONN B3,MP B,96,23:45,-9,-10,2
384,8/9/2020,999999999999999000,CONN B4,MP B,1,0:00,-4,-3,2
385,8/9/2020,999999999999999000,CONN B4,MP B,2,0:15,8,7,8
386,8/9/2020,999999999999999000,CONN B4,MP B,3,0:30,-5,-6,-19
387,8/9/2020,999999999999999000,CONN B4,MP B,4,0:45,4,3,-11
388,8/9/2020,999999999999999000,CONN B4,MP B,5,1:00,-8,-8,1
389,8/9/2020,999999999999999000,CONN B4,MP B,6,1:15,-10,-11,7
390,8/9/2020,999999999999999000,CONN B4,MP B,7,1:30,-1,0,-17
391,8/9/2020,999999999999999000,CONN B4,MP B,8,1:45,-10,-9,2
392,8/9/2020,999999999999999000,CONN B4,MP B,9,2:00,-8,-8,8
393,8/9/2020,999999999999999000,CONN B4,MP B,10,2:15,1,0,18
394,8/9/2020,999999999999999000,CONN B4,MP B,11,2:30,-4,-4,11
395,8/9/2020,999999999999999000,CONN B4,MP B,12,2:45,-5,-6,-18
396,8/9/2020,999999999999999000,CONN B4,MP B,13,3:00,-3,-3,17
397,8/9/2020,999999999999999000,CONN B4,MP B,14,3:15,-9,-9,-14
398,8/9/2020,999999999999999000,CONN B4,MP B,15,3:30,3,2,-12
399,8/9/2020,999999999999999000,CONN B4,MP B,16,3:45,4,5,17
400,8/9/2020,999999999999999000,CONN B4,MP B,17,4:00,-6,-5,-6
401,8/9/2020,999999999999999000,CONN B4,MP B,18,4:15,8,7,-8
402,8/9/2020,999999999999999000,CONN B4,MP B,19,4:30,-10,-9,-4
403,8/9/2020,999999999999999000,CONN B4,MP B,20,4:45,10,10,4
404,8/9/2020,999999999999999000,CONN B4,MP B,21,5:00,-2,-1,-4
405,8/9/2020,999999999999999000,CONN B4,MP B,22,5:15,-6,-6,15
406,8/9/2020,999999999999999000,CONN B4,MP B,23,5:30,10,10,18
407,8/9/2020,999999999999999000,CONN B4,MP B,24,5:45,3,4,-10
408,8/9/2020,999999999999999000,CONN B4,MP B,25,6:00,5,5,-8
409,8/9/2020,999999999999999000,CONN B4,MP B,26,6:15,2,3,10
410,8/9/2020,999999999999999000,CONN B4,MP B,27,6:30,-9,-8,0
411,8/9/2020,999999999999999000,CONN B4,MP B,28,6:45,-5,-6,-5
412,8/9/2020,999999999999999000,CONN B4,MP B,29,7:00,-4,-4,-1
413,8/9/2020,999999999999999000,CONN B4,MP B,30,7:15,1,2,6
414,8/9/2020,999999999999999000,CONN B4,MP B,31,7:30,3,2,8
415,8/9/2020,999999999999999000,CONN B4,MP B,32,7:45,-10,-9,16
416,8/9/2020,999999999999999000,CONN B4,MP B,33,8:00,6,5,-4
417,8/9/2020,999999999999999000,CONN B4,MP B,34,8:15,-4,-3,0
418,8/9/2020,999999999999999000,CONN B4,MP B,35,8:30,5,6,-12
419,8/9/2020,999999999999999000,CONN B4,MP B,36,8:45,8,9,-20
420,8/9/2020,999999999999999000,CONN B4,MP B,37,9:00,-6,-7,-10
421,8/9/2020,999999999999999000,CONN B4,MP B,38,9:15,-2,-1,2
422,8/9/2020,999999999999999000,CONN B4,MP B,39,9:30,-7,-7,7
423,8/9/2020,999999999999999000,CONN B4,MP B,40,9:45,7,6,-2
424,8/9/2020,999999999999999000,CONN B4,MP B,41,10:00,-1,0,-15
425,8/9/2020,999999999999999000,CONN B4,MP B,42,10:15,4,3,12
426,8/9/2020,999999999999999000,CONN B4,MP B,43,10:30,-2,-2,7
427,8/9/2020,999999999999999000,CONN B4,MP B,44,10:45,8,8,-4
428,8/9/2020,999999999999999000,CONN B4,MP B,45,11:00,10,9,-11
429,8/9/2020,999999999999999000,CONN B4,MP B,46,11:15,-2,-1,-20
430,8/9/2020,999999999999999000,CONN B4,MP B,47,11:30,-8,-8,10
431,8/9/2020,999999999999999000,CONN B4,MP B,48,11:45,5,6,-20
432,8/9/2020,999999999999999000,CONN B4,MP B,49,12:00,6,7,12
433,8/9/2020,999999999999999000,CONN B4,MP B,50,12:15,-7,-7,17
434,8/9/2020,999999999999999000,CONN B4,MP B,51,12:30,-4,-3,-8
435,8/9/2020,999999999999999000,CONN B4,MP B,52,12:45,6,5,3
436,8/9/2020,999999999999999000,CONN B4,MP B,53,13:00,10,11,1
437,8/9/2020,999999999999999000,CONN B4,MP B,54,13:15,-5,-6,-15
438,8/9/2020,999999999999999000,CONN B4,MP B,55,13:30,1,1,-9
439,8/9/2020,999999999999999000,CONN B4,MP B,56,13:45,-5,-5,8
440,8/9/2020,999999999999999000,CONN B4,MP B,57,14:00,-9,-8,-18
441,8/9/2020,999999999999999000,CONN B4,MP B,58,14:15,10,9,-6
442,8/9/2020,999999999999999000,CONN B4,MP B,59,14:30,-5,-4,1
443,8/9/2020,999999999999999000,CONN B4,MP B,60,14:45,2,2,-16
444,8/9/2020,999999999999999000,CONN B4,MP B,61,15:00,-7,-6,-4
445,8/9/2020,999999999999999000,CONN B4,MP B,62,15:15,-1,-2,-4
446,8/9/2020,999999999999999000,CONN B4,MP B,63,15:30,-9,-8,-9
447,8/9/2020,999999999999999000,CONN B4,MP B,64,15:45,4,5,-14
448,8/9/2020,999999999999999000,CONN B4,MP B,65,16:00,2,1,11
449,8/9/2020,999999999999999000,CONN B4,MP B,66,16:15,5,6,-16
450,8/9/2020,999999999999999000,CONN B4,MP B,67,16:30,9,10,-7
451,8/9/2020,999999999999999000,CONN B4,MP B,68,16:45,0,-1,-8
452,8/9/2020,999999999999999000,CONN B4,MP B,69,17:00,9,10,-6
453,8/9/2020,999999999999999000,CONN B4,MP B,70,17:15,0,1,4
454,8/9/2020,999999999999999000,CONN B4,MP B,71,17:30,-3,-4,-16
455,8/9/2020,999999999999999000,CONN B4,MP B,72,17:45,-1,-2,-9
456,8/9/2020,999999999999999000,CONN B4,MP B,73,18:00,-9,-8,-15
457,8/9/2020,999999999999999000,CONN B4,MP B,74,18:15,9,10,20
458,8/9/2020,999999999999999000,CONN B4,MP B,75,18:30,-4,-4,0
459,8/9/2020,999999999999999000,CONN B4,MP B,76,18:45,-2,-1,-10
460,8/9/2020,999999999999999000,CONN B4,MP B,77,19:00,9,9,-2
461,8/9/2020,999999999999999000,CONN B4,MP B,78,19:15,7,7,-2
462,8/9/2020,999999999999999000,CONN B4,MP B,79,19:30,5,6,-2
463,8/9/2020,999999999999999000,CONN B4,MP B,80,19:45,-7,-7,9
464,8/9/2020,999999999999999000,CONN B4,MP B,81,20:00,-8,-8,0
465,8/9/2020,999999999999999000,CONN B4,MP B,82,20:15,2,2,-16
466,8/9/2020,999999999999999000,CONN B4,MP B,83,20:30,2,2,10
467,8/9/2020,999999999999999000,CONN B4,MP B,84,20:45,-3,-4,-18
468,8/9/2020,999999999999999000,CONN B4,MP B,85,21:00,1,0,-12
469,8/9/2020,999999999999999000,CONN B4,MP B,86,21:15,9,9,-8
470,8/9/2020,999999999999999000,CONN B4,MP B,87,21:30,-5,-4,-15
471,8/9/2020,999999999999999000,CONN B4,MP B,88,21:45,-8,-8,-19
472,8/9/2020,999999999999999000,CONN B4,MP B,89,22:00,-4,-5,10
473,8/9/2020,999999999999999000,CONN B4,MP B,90,22:15,9,10,11
474,8/9/2020,999999999999999000,CONN B4,MP B,91,22:30,10,11,4
475,8/9/2020,999999999999999000,CONN B4,MP B,92,22:45,7,6,-2
476,8/9/2020,999999999999999000,CONN B4,MP B,93,23:00,-7,-6,-14
477,8/9/2020,999999999999999000,CONN B4,MP B,94,23:15,6,7,-4
478,8/9/2020,999999999999999000,CONN B4,MP B,95,23:30,-2,-1,17
479,8/9/2020,999999999999999000,CONN B4,MP B,96,23:45,4,3,-5
480,8/9/2020,999999999999999000,CONN B5,MP B,1,0:00,22.65,22.65,69.688
481,8/9/2020,999999999999999000,CONN B5,MP B,2,0:15,28.65,28.65,44.688
482,8/9/2020,999999999999999000,CONN B5,MP B,3,0:30,17.65,18.65,56.688
483,8/9/2020,999999999999999000,CONN B5,MP B,4,0:45,16.65,17.65,50.688
484,8/9/2020,999999999999999000,CONN B5,MP B,5,1:00,23.2,22.2,28.612
485,8/9/2020,999999999999999000,CONN B5,MP B,6,1:15,13.2,14.2,61.612
486,8/9/2020,999999999999999000,CONN B5,MP B,7,1:30,25.2,25.2,52.612
487,8/9/2020,999999999999999000,CONN B5,MP B,8,1:45,18.2,19.2,41.612
488,8/9/2020,999999999999999000,CONN B5,MP B,9,2:00,15.5,16.5,35.465
489,8/9/2020,999999999999999000,CONN B5,MP B,10,2:15,14.5,14.5,11.465
490,8/9/2020,999999999999999000,CONN B5,MP B,11,2:30,15.5,16.5,40.465
491,8/9/2020,999999999999999000,CONN B5,MP B,12,2:45,27.5,28.5,21.465
492,8/9/2020,999999999999999000,CONN B5,MP B,13,3:00,21.95,21.95,15.716
493,8/9/2020,999999999999999000,CONN B5,MP B,14,3:15,12.95,11.95,3.716
494,8/9/2020,999999999999999000,CONN B5,MP B,15,3:30,20.95,20.95,6.716
495,8/9/2020,999999999999999000,CONN B5,MP B,16,3:45,9.95,9.95,25.716
496,8/9/2020,999999999999999000,CONN B5,MP B,17,4:00,23.9,24.9,27.412
497,8/9/2020,999999999999999000,CONN B5,MP B,18,4:15,15.9,15.9,18.412
498,8/9/2020,999999999999999000,CONN B5,MP B,19,4:30,16.9,15.9,24.412
499,8/9/2020,999999999999999000,CONN B5,MP B,20,4:45,23.9,24.9,2.412
500,8/9/2020,999999999999999000,CONN B5,MP B,21,5:00,11.55,10.55,5.628
501,8/9/2020,999999999999999000,CONN B5,MP B,22,5:15,7.55,6.55,-4.372
502,8/9/2020,999999999999999000,CONN B5,MP B,23,5:30,11.55,12.55,10.628
503,8/9/2020,999999999999999000,CONN B5,MP B,24,5:45,19.55,20.55,-0.372
504,8/9/2020,999999999999999000,CONN B5,MP B,25,6:00,13.55,13.55,28.148
505,8/9/2020,999999999999999000,CONN B5,MP B,26,6:15,8.55,9.55,-3.852
506,8/9/2020,999999999999999000,CONN B5,MP B,27,6:30,8.55,8.55,9.148
507,8/9/2020,999999999999999000,CONN B5,MP B,28,6:45,22.55,21.55,26.148
508,8/9/2020,999999999999999000,CONN B5,MP B,29,7:00,21.55,22.55,33.912
509,8/9/2020,999999999999999000,CONN B5,MP B,30,7:15,7.55,7.55,-3.088
510,8/9/2020,999999999999999000,CONN B5,MP B,31,7:30,13.55,12.55,17.912
511,8/9/2020,999999999999999000,CONN B5,MP B,32,7:45,19.55,20.55,-2.088
512,8/9/2020,999999999999999000,CONN B5,MP B,33,8:00,12.9,12.9,30.736
513,8/9/2020,999999999999999000,CONN B5,MP B,34,8:15,1.9,0.9,28.736
514,8/9/2020,999999999999999000,CONN B5,MP B,35,8:30,0.9,-0.1,17.736
515,8/9/2020,999999999999999000,CONN B5,MP B,36,8:45,8.9,9.9,21.736
516,8/9/2020,999999999999999000,CONN B5,MP B,37,9:00,0.05,1.05,6.788
517,8/9/2020,999999999999999000,CONN B5,MP B,38,9:15,11.05,11.05,13.788
518,8/9/2020,999999999999999000,CONN B5,MP B,39,9:30,1.05,2.05,4.788
519,8/9/2020,999999999999999000,CONN B5,MP B,40,9:45,14.05,15.05,-15.212
520,8/9/2020,999999999999999000,CONN B5,MP B,41,10:00,-1.75,-1.75,-11.648
521,8/9/2020,999999999999999000,CONN B5,MP B,42,10:15,3.25,2.25,15.352
522,8/9/2020,999999999999999000,CONN B5,MP B,43,10:30,18.25,19.25,10.352
523,8/9/2020,999999999999999000,CONN B5,MP B,44,10:45,0.25,0.25,8.352
524,8/9/2020,999999999999999000,CONN B5,MP B,45,11:00,1.2,1.2,-5.792
525,8/9/2020,999999999999999000,CONN B5,MP B,46,11:15,7.2,8.2,-16.792
526,8/9/2020,999999999999999000,CONN B5,MP B,47,11:30,14.2,15.2,4.208
527,8/9/2020,999999999999999000,CONN B5,MP B,48,11:45,6.2,6.2,7.208
528,8/9/2020,999999999999999000,CONN B5,MP B,49,12:00,1.15,1.15,-1.792
529,8/9/2020,999999999999999000,CONN B5,MP B,50,12:15,3.15,3.15,0.208
530,8/9/2020,999999999999999000,CONN B5,MP B,51,12:30,16.15,17.15,4.208
531,8/9/2020,999999999999999000,CONN B5,MP B,52,12:45,10.15,9.15,11.208
532,8/9/2020,999999999999999000,CONN B5,MP B,53,13:00,7.45,8.45,-4.56
533,8/9/2020,999999999999999000,CONN B5,MP B,54,13:15,0.45,-0.55,-5.56
534,8/9/2020,999999999999999000,CONN B5,MP B,55,13:30,13.45,12.45,-5.56
535,8/9/2020,999999999999999000,CONN B5,MP B,56,13:45,18.45,19.45,6.44
536,8/9/2020,999999999999999000,CONN B5,MP B,57,14:00,0.35,0.35,6.396
537,8/9/2020,999999999999999000,CONN B5,MP B,58,14:15,5.35,4.35,1.396
538,8/9/2020,999999999999999000,CONN B5,MP B,59,14:30,9.35,8.35,1.396
539,8/9/2020,999999999999999000,CONN B5,MP B,60,14:45,13.35,12.35,27.396
540,8/9/2020,999999999999999000,CONN B5,MP B,61,15:00,15.25,16.25,25.244
541,8/9/2020,999999999999999000,CONN B5,MP B,62,15:15,15.25,16.25,16.244
542,8/9/2020,999999999999999000,CONN B5,MP B,63,15:30,15.25,16.25,26.244
543,8/9/2020,999999999999999000,CONN B5,MP B,64,15:45,6.25,6.25,27.244
544,8/9/2020,999999999999999000,CONN B5,MP B,65,16:00,12.3,11.3,25.736
545,8/9/2020,999999999999999000,CONN B5,MP B,66,16:15,12.3,11.3,5.736
546,8/9/2020,999999999999999000,CONN B5,MP B,67,16:30,3.3,4.3,10.736
547,8/9/2020,999999999999999000,CONN B5,MP B,68,16:45,11.3,12.3,4.736
548,8/9/2020,999999999999999000,CONN B5,MP B,69,17:00,21.7,21.7,29.492
549,8/9/2020,999999999999999000,CONN B5,MP B,70,17:15,9.7,9.7,23.492
550,8/9/2020,999999999999999000,CONN B5,MP B,71,17:30,19.7,20.7,1.492
551,8/9/2020,999999999999999000,CONN B5,MP B,72,17:45,13.7,12.7,6.492
552,8/9/2020,999999999999999000,CONN B5,MP B,73,18:00,21.2,20.2,0.816
553,8/9/2020,999999999999999000,CONN B5,MP B,74,18:15,11.2,12.2,9.816
554,8/9/2020,999999999999999000,CONN B5,MP B,75,18:30,16.2,16.2,15.816
555,8/9/2020,999999999999999000,CONN B5,MP B,76,18:45,8.2,9.2,28.816
556,8/9/2020,999999999999999000,CONN B5,MP B,77,19:00,11.2,11.2,1.016
557,8/9/2020,999999999999999000,CONN B5,MP B,78,19:15,19.2,19.2,3.016
558,8/9/2020,999999999999999000,CONN B5,MP B,79,19:30,18.2,18.2,-0.984
559,8/9/2020,999999999999999000,CONN B5,MP B,80,19:45,19.2,20.2,5.016
560,8/9/2020,999999999999999000,CONN B5,MP B,81,20:00,6.5,5.5,7.291
561,8/9/2020,999999999999999000,CONN B5,MP B,82,20:15,14.5,15.5,13.291
562,8/9/2020,999999999999999000,CONN B5,MP B,83,20:30,17.5,16.5,5.291
563,8/9/2020,999999999999999000,CONN B5,MP B,84,20:45,10.5,10.5,19.291
564,8/9/2020,999999999999999000,CONN B5,MP B,85,21:00,19.05,19.05,29.641
565,8/9/2020,999999999999999000,CONN B5,MP B,86,21:15,7.05,7.05,17.641
566,8/9/2020,999999999999999000,CONN B5,MP B,87,21:30,24.05,24.05,32.641
567,8/9/2020,999999999999999000,CONN B5,MP B,88,21:45,11.05,10.05,33.641
568,8/9/2020,999999999999999000,CONN B5,MP B,89,22:00,9.45,10.45,20.467
569,8/9/2020,999999999999999000,CONN B5,MP B,90,22:15,25.45,25.45,17.467
570,8/9/2020,999999999999999000,CONN B5,MP B,91,22:30,20.45,19.45,45.467
571,8/9/2020,999999999999999000,CONN B5,MP B,92,22:45,25.45,26.45,43.467
572,8/9/2020,999999999999999000,CONN B5,MP B,93,23:00,7.95,6.95,39.888
573,8/9/2020,999999999999999000,CONN B5,MP B,94,23:15,17.95,18.95,39.888
574,8/9/2020,999999999999999000,CONN B5,MP B,95,23:30,19.95,18.95,42.888
575,8/9/2020,999999999999999000,CONN B5,MP B,96,23:45,22.95,22.95,51.888
576,8/9/2020,999999999999999000,CONN B6,MP B,1,0:00,17.65,18.65,58.801
577,8/9/2020,999999999999999000,CONN B6,MP B,2,0:15,17.65,16.65,37.801
578,8/9/2020,999999999999999000,CONN B6,MP B,3,0:30,8.65,8.65,53.801
579,8/9/2020,999999999999999000,CONN B6,MP B,4,0:45,26.65,26.65,74.801
580,8/9/2020,999999999999999000,CONN B6,MP B,5,1:00,19.2,19.2,58.732
581,8/9/2020,999999999999999000,CONN B6,MP B,6,1:15,25.2,24.2,29.732
582,8/9/2020,999999999999999000,CONN B6,MP B,7,1:30,29.2,29.2,44.732
583,8/9/2020,999999999999999000,CONN B6,MP B,8,1:45,19.2,18.2,43.732
584,8/9/2020,999999999999999000,CONN B6,MP B,9,2:00,28.5,29.5,34.095
585,8/9/2020,999999999999999000,CONN B6,MP B,10,2:15,15.5,16.5,50.095
586,8/9/2020,999999999999999000,CONN B6,MP B,11,2:30,16.5,15.5,41.095
587,8/9/2020,999999999999999000,CONN B6,MP B,12,2:45,12.5,13.5,37.095
588,8/9/2020,999999999999999000,CONN B6,MP B,13,3:00,8.95,7.95,10.021
589,8/9/2020,999999999999999000,CONN B6,MP B,14,3:15,24.95,24.95,11.021
590,8/9/2020,999999999999999000,CONN B6,MP B,15,3:30,24.95,25.95,44.021
591,8/9/2020,999999999999999000,CONN B6,MP B,16,3:45,22.95,22.95,43.021
592,8/9/2020,999999999999999000,CONN B6,MP B,17,4:00,12.9,11.9,7.464
593,8/9/2020,999999999999999000,CONN B6,MP B,18,4:15,5.9,5.9,16.464
594,8/9/2020,999999999999999000,CONN B6,MP B,19,4:30,14.9,15.9,16.464
595,8/9/2020,999999999999999000,CONN B6,MP B,20,4:45,18.9,17.9,15.464
596,8/9/2020,999999999999999000,CONN B6,MP B,21,5:00,24.55,24.55,10.76
597,8/9/2020,999999999999999000,CONN B6,MP B,22,5:15,19.55,18.55,19.76
598,8/9/2020,999999999999999000,CONN B6,MP B,23,5:30,24.55,24.55,13.76
599,8/9/2020,999999999999999000,CONN B6,MP B,24,5:45,6.55,6.55,12.76
600,8/9/2020,999999999999999000,CONN B6,MP B,25,6:00,19.55,20.55,20.516
601,8/9/2020,999999999999999000,CONN B6,MP B,26,6:15,15.55,14.55,4.516
602,8/9/2020,999999999999999000,CONN B6,MP B,27,6:30,17.55,18.55,4.516
603,8/9/2020,999999999999999000,CONN B6,MP B,28,6:45,4.55,4.55,6.516
604,8/9/2020,999999999999999000,CONN B6,MP B,29,7:00,20.55,20.55,4.639
605,8/9/2020,999999999999999000,CONN B6,MP B,30,7:15,10.55,11.55,15.639
606,8/9/2020,999999999999999000,CONN B6,MP B,31,7:30,18.55,19.55,22.639
607,8/9/2020,999999999999999000,CONN B6,MP B,32,7:45,21.55,22.55,28.639
608,8/9/2020,999999999999999000,CONN B6,MP B,33,8:00,5.9,5.9,31.296
609,8/9/2020,999999999999999000,CONN B6,MP B,34,8:15,13.9,14.9,20.296
610,8/9/2020,999999999999999000,CONN B6,MP B,35,8:30,15.9,16.9,46.296
611,8/9/2020,999999999999999000,CONN B6,MP B,36,8:45,14.9,13.9,45.296
612,8/9/2020,999999999999999000,CONN B6,MP B,37,9:00,4.05,4.05,-1.511
613,8/9/2020,999999999999999000,CONN B6,MP B,38,9:15,8.05,9.05,-4.511
614,8/9/2020,999999999999999000,CONN B6,MP B,39,9:30,16.05,17.05,8.489
615,8/9/2020,999999999999999000,CONN B6,MP B,40,9:45,3.05,4.05,3.489
616,8/9/2020,999999999999999000,CONN B6,MP B,41,10:00,4.25,3.25,11.819
617,8/9/2020,999999999999999000,CONN B6,MP B,42,10:15,-1.75,-0.75,19.819
618,8/9/2020,999999999999999000,CONN B6,MP B,43,10:30,7.25,6.25,-0.181
619,8/9/2020,999999999999999000,CONN B6,MP B,44,10:45,8.25,9.25,-20.181
620,8/9/2020,999999999999999000,CONN B6,MP B,45,11:00,18.2,19.2,3.352
621,8/9/2020,999999999999999000,CONN B6,MP B,46,11:15,16.2,16.2,-8.648
622,8/9/2020,999999999999999000,CONN B6,MP B,47,11:30,1.2,0.2,-13.648
623,8/9/2020,999999999999999000,CONN B6,MP B,48,11:45,13.2,14.2,-0.648
624,8/9/2020,999999999999999000,CONN B6,MP B,49,12:00,9.15,9.15,16.352
625,8/9/2020,999999999999999000,CONN B6,MP B,50,12:15,10.15,11.15,-18.648
626,8/9/2020,999999999999999000,CONN B6,MP B,51,12:30,5.15,6.15,-14.648
627,8/9/2020,999999999999999000,CONN B6,MP B,52,12:45,15.15,15.15,-3.648
628,8/9/2020,999999999999999000,CONN B6,MP B,53,13:00,5.45,4.45,0.44
629,8/9/2020,999999999999999000,CONN B6,MP B,54,13:15,10.45,11.45,13.44
630,8/9/2020,999999999999999000,CONN B6,MP B,55,13:30,4.45,5.45,-14.56
631,8/9/2020,999999999999999000,CONN B6,MP B,56,13:45,1.45,1.45,1.44
632,8/9/2020,999999999999999000,CONN B6,MP B,57,14:00,14.35,13.35,26.597
633,8/9/2020,999999999999999000,CONN B6,MP B,58,14:15,17.35,17.35,0.597
634,8/9/2020,999999999999999000,CONN B6,MP B,59,14:30,5.35,4.35,5.597
635,8/9/2020,999999999999999000,CONN B6,MP B,60,14:45,7.35,6.35,-1.403
636,8/9/2020,999999999999999000,CONN B6,MP B,61,15:00,2.25,1.25,0.876
637,8/9/2020,999999999999999000,CONN B6,MP B,62,15:15,5.25,5.25,25.876
638,8/9/2020,999999999999999000,CONN B6,MP B,63,15:30,16.25,17.25,-11.124
639,8/9/2020,999999999999999000,CONN B6,MP B,64,15:45,19.25,19.25,0.876
640,8/9/2020,999999999999999000,CONN B6,MP B,65,16:00,16.3,16.3,6.187
641,8/9/2020,999999999999999000,CONN B6,MP B,66,16:15,19.3,19.3,-7.813
642,8/9/2020,999999999999999000,CONN B6,MP B,67,16:30,13.3,13.3,27.187
643,8/9/2020,999999999999999000,CONN B6,MP B,68,16:45,11.3,11.3,22.187
644,8/9/2020,999999999999999000,CONN B6,MP B,69,17:00,15.7,15.7,25.593
645,8/9/2020,999999999999999000,CONN B6,MP B,70,17:15,9.7,8.7,3.593
646,8/9/2020,999999999999999000,CONN B6,MP B,71,17:30,17.7,18.7,8.593
647,8/9/2020,999999999999999000,CONN B6,MP B,72,17:45,6.7,7.7,-3.407
648,8/9/2020,999999999999999000,CONN B6,MP B,73,18:00,22.2,23.2,24.483
649,8/9/2020,999999999999999000,CONN B6,MP B,74,18:15,19.2,20.2,-6.517
650,8/9/2020,999999999999999000,CONN B6,MP B,75,18:30,21.2,21.2,10.483
651,8/9/2020,999999999999999000,CONN B6,MP B,76,18:45,8.2,8.2,22.483
652,8/9/2020,999999999999999000,CONN B6,MP B,77,19:00,11.2,11.2,-7.207
653,8/9/2020,999999999999999000,CONN B6,MP B,78,19:15,13.2,13.2,12.793
654,8/9/2020,999999999999999000,CONN B6,MP B,79,19:30,8.2,9.2,-1.207
655,8/9/2020,999999999999999000,CONN B6,MP B,80,19:45,20.2,19.2,-5.207
656,8/9/2020,999999999999999000,CONN B6,MP B,81,20:00,6.5,5.5,-8.128
657,8/9/2020,999999999999999000,CONN B6,MP B,82,20:15,7.5,7.5,21.872
658,8/9/2020,999999999999999000,CONN B6,MP B,83,20:30,18.5,19.5,22.872
659,8/9/2020,999999999999999000,CONN B6,MP B,84,20:45,16.5,17.5,24.872
660,8/9/2020,999999999999999000,CONN B6,MP B,85,21:00,5.05,4.05,20.32
661,8/9/2020,999999999999999000,CONN B6,MP B,86,21:15,19.05,19.05,1.32
662,8/9/2020,999999999999999000,CONN B6,MP B,87,21:30,5.05,6.05,1.32
663,8/9/2020,999999999999999000,CONN B6,MP B,88,21:45,6.05,6.05,30.32
664,8/9/2020,999999999999999000,CONN B6,MP B,89,22:00,8.45,7.45,38.039
665,8/9/2020,999999999999999000,CONN B6,MP B,90,22:15,6.45,7.45,36.039
666,8/9/2020,999999999999999000,CONN B6,MP B,91,22:30,24.45,25.45,15.039
667,8/9/2020,999999999999999000,CONN B6,MP B,92,22:45,20.45,19.45,12.039
668,8/9/2020,999999999999999000,CONN B6,MP B,93,23:00,21.95,20.95,42.828
669,8/9/2020,999999999999999000,CONN B6,MP B,94,23:15,18.95,18.95,34.828
670,8/9/2020,999999999999999000,CONN B6,MP B,95,23:30,16.95,16.95,18.828
671,8/9/2020,999999999999999000,CONN B6,MP B,96,23:45,13.95,14.95,42.828
672,8/9/2020,999999999999999000,CONN C1,MP C,1,0:00,-4,-5,18
673,8/9/2020,999999999999999000,CONN C1,MP C,2,0:15,-6,-7,19
